0.9943258,39.03743,139
0.9947881,38.98088,133
0.9952307,38.94947,154
0.9956538,39.04371,129
0.9960574,39.11283,128
0.9964413,39.18195,126
0.9968057,39.25106,136
0.9971504,39.23221,129
0.9974755,39.30133,133
0.997781,39.32018,136
0.9980668,39.31389,128
0.998333,39.50867,141
0.9985794,39.69088,133
0.9988062,39.76,128
0.9990133,39.75372,127
0.9992007,39.77256,128
0.9993685,39.82911,131
0.9995165,39.91079,128
0.9996448,39.92964,133
0.9997533,39.91079,131
0.9998421,40.10557,125
0.9999112,40.14956,131
0.9999605,40.21867,131
0.9999901,40.22495,126
1.0,40.19354,128
0.9999901,40.21239,134
0.9999605,40.3569,127
0.9999112,40.38832,131
0.9998421,40.63336,125
0.9997532,40.68991,131
0.9996448,40.72132,122
0.9995165,40.74017,140
0.9993685,40.74646,125
0.9992007,40.76531,126
0.9990133,40.83442,131
0.9988062,40.80301,130
0.9985794,40.82186,124
0.998333,40.84071,104
0.9980668,40.89725,123
0.997781,40.96637,128
0.9974755,41.17371,134
0.9971504,41.20513,130
0.9968057,41.19885,118
0.9964413,41.24283,128
0.9960573,41.19885,118
0.9956538,41.29309,128
0.9952307,41.28681,112
0.9947881,41.40619,118
0.9943258,41.46274,125
0.9938441,41.54442,116
0.993343,41.67637,115
0.9928223,41.75805,117
0.9922821,41.78947,119
0.9917226,41.80832,124
0.9911436,41.94026,116
0.9905453,42.03451,117
0.9899275,42.04079,126
0.9892904,42.08478,123
0.988634,42.11619,112
0.9879583,42.04708,122
0.9872635,42.07849,111
0.9865493,42.07221,122
0.9858159,42.15389,113
0.9850634,42.12247,111
0.9842916,42.11619,115
0.9835007,42.14761,112
0.9826908,42.16646,114
0.9818619,42.31097,112
0.9810139,42.32982,113
0.9801468,42.51203,112
0.9792609,42.66911,128
0.978356,42.77592,112
0.9774323,42.79478,125
0.9764896,42.83876,119
0.9755282,42.89531,123
0.9745481,43.19062,128
0.9735491,43.32256,121
0.9725315,43.26601,123
0.9714952,44.16451,126
0.9704404,44.84938,132
0.9693669,45.00646,128
0.968275,45.3269,131
0.9671645,45.60964,125
0.9660356,45.69133,128
0.9648882,45.93637,128
0.9637226,46.16885,124
0.9625386,46.28823,124
0.9613363,46.54584,128
0.9601159,46.72805,128
0.9588774,46.97309,128
0.9576206,46.92911,114
0.9563457,46.88513,126
0.9550529,46.95425,121
0.9537422,47.12389,127
0.9524135,47.20557,129
0.951067,47.37522,112
0.9497026,47.43177,112
0.9483205,47.62654,114
0.9469207,47.68309,123
0.9455032,47.78991,122
0.9440681,48.13548,117
0.9426156,48.61929,127
0.9411457,48.6884,121
0.9396582,49.14708,121
0.9381533,49.63088,128
0.9366312,49.76283,119
0.9350919,50.2215,117
0.9335354,50.36602,122
0.9319616,50.35973,127
0.9303709,50.8561,115
0.9287633,50.92522,117
0.9271387,51.09486,115
0.9254972,51.15141,112
0.9238388,51.22053,114
0.922164,51.59124,119
0.9204722,52.04991,119
0.918764,52.49601,117
0.9170392,52.99239,114
0.9152979,53.68982,126
0.9135403,53.72124,119
0.9117662,54.01654,119
0.909976,54.0354,118
0.9081697,54.88363,115
0.9063471,55.01557,112
0.9045085,55.00929,112
0.9026539,55.65646,115
0.9007834,56.76858,112
0.8988972,57.11415,111
0.8969953,57.82415,117
0.8950775,58.01894,125
0.8931442,58.67867,124
0.8911954,58.86088,118
0.8892311,59.19389,112
0.8872515,59.32584,125
0.8852567,59.57088,140
0.8832465,59.61486,126
0.8812212,59.80964,125
0.8791809,59.99186,133
0.8771256,59.973,135
0.8750554,60.10495,128
0.8729705,60.1992,129
0.8708709,60.40654,119
0.8687565,60.72699,130
0.8666277,61.19823,114
0.8644843,61.83283,123
0.8623265,62.00248,118
0.8601545,62.08416,123
0.8579682,62.30407,118
0.8557678,62.63708,117
0.8535534,62.71876,114
0.8513249,62.76274,121
0.8490827,62.86955,118
0.8468266,63.01407,112
0.8445568,63.05805,125
0.8422735,63.29053,128
0.8399767,64.12619,117
0.8376664,64.15761,114
0.8353428,64.18903,112
0.833006,64.233,117
0.830656,64.64141,119
0.8282928,64.78593,112
0.8259169,64.91787,125
0.8235279,65.32628,113
0.8211262,65.3577,123
0.818712,65.82893,115
0.816285,65.87292,112
0.8138455,66.04256,113
0.8113938,66.14938,115
0.8089297,66.43212,112
0.8064535,66.4384,112
0.8039652,66.68345,113
0.8014648,66.79026,119
0.7989525,66.92221,123
0.7964284,66.94106,117
0.7938926,67.07301,110
0.7913452,67.24265,128
0.7887864,67.28664,118
0.786216,67.30548,118
0.7836344,67.32433,124
0.7810416,67.51911,112
0.7784377,67.68876,114
0.7758228,67.92123,112
0.7731971,67.92752,121
0.7705606,67.9338,112
0.7679133,68.16628,125
0.7652555,68.49929,113
0.7625873,68.63123,112
0.7599086,68.67522,113
0.7572198,68.9454,122
0.7545207,69.0899,113
0.7518115,69.10876,116
0.7490925,69.12761,125
0.7463636,69.15902,116
0.7436251,69.21557,112
0.7408768,69.27212,119
0.738119,69.26584,122
0.7353519,69.25955,112
0.7325755,69.32867,122
0.7297899,69.46062,134
0.7269953,69.56743,125
0.7241916,69.58628,130
0.721379,69.61769,138
0.7185579,69.63654,122
0.715728,69.6554,130
0.7128896,69.68681,129
0.7100429,69.69309,120
0.7071877,69.69938,128
0.7043244,69.69309,137
0.7014532,69.64911,145
0.6985739,69.78106,132
0.6956868,70.98115,141
0.692792,71.28902,133
0.6898895,72.26292,134
0.6869795,72.3069,125
0.6840623,73.92168,117
0.6811377,73.99079,116
0.6782059,75.56787,111
0.6752672,76.47894,119
0.6723214,76.53548,124
0.6693688,76.56689,114
0.6664097,76.87477,111
0.6634439,77.5722,105
0.6604717,77.65389,111
0.6574932,77.6853,105
0.6545085,77.71672,112
0.6515176,77.84867,119
0.6485209,78.55867,117
0.6455181,78.60265,123
0.6425096,78.6969,123
0.6394956,78.89168,103
0.6364759,79.16185,112
0.6334509,79.23096,112
0.6304207,79.57655,127
0.6273853,79.72105,112
0.6243448,79.92841,97
0.6212996,80.02265,106
0.6182494,80.16716,110
0.6151946,80.19858,99
0.6121354,80.35566,109
0.6090716,80.62584,112
0.6060035,80.87088,110
0.6029313,81.10336,108
0.5998549,81.18504,103
0.5967746,81.34212,101
0.5936906,81.54946,107
0.5906028,81.68141,117
0.5875114,81.77566,119
0.5844167,81.80708,119
0.5813185,81.82593,100
0.5782171,82.00813,107
0.5751128,82.16521,103
0.5720053,82.24689,111
0.5688951,82.24062,117
0.5657822,82.37256,93
0.5626666,82.37885,95
0.5595485,82.42283,108
0.5564282,82.41654,91
0.5533055,82.51079,98
0.5501808,82.54221,106
0.5470541,82.57362,96
0.5439255,82.52964,106
0.5407952,82.53593,117
0.5376634,82.55477,99
0.5345299,82.54849,110
0.5313951,82.55477,85
0.5282592,82.54849,89
0.5251222,82.50451,91
0.5219841,82.56106,90
0.5188451,82.56734,89
0.5157053,82.54849,112
0.5125651,82.51707,102
0.5094242,82.44796,112
0.5062829,82.39141,107
0.5031416,82.43539,112
0.5,82.26575,105
0.4968583,82.25946,98
0.493717,82.30344,106
0.4905757,82.42283,99
0.4874348,82.45424,84
0.4842946,83.05115,94
0.4811549,83.22079,97
0.4780159,83.31504,90
0.4748779,83.54752,109
0.4717407,83.5915,86
0.4686047,84.12557,89
0.46547,84.45858,90
0.4623366,84.77902,99
0.4592046,85.06177,95
0.4560744,85.55814,95
0.4529458,85.94141,97
0.449819,85.98539,87
0.4466944,86.2807,87
0.4435717,87.53106,89
0.4404514,87.68813,85
0.4373334,88.22221,101
0.4342178,88.41698,95
0.4311048,88.64946,95
0.4279946,88.73115,94
0.4248872,88.85052,98
0.4217827,88.86938,95
0.4186814,88.90079,94
0.4155832,89.13327,98
0.4124884,89.15211,102
0.4093971,89.34689,96
0.4063092,89.9061,98
0.4032251,90.00035,95
0.400145,90.04433,96
0.3970687,90.27681,93
0.3939964,90.38362,89
0.3909284,90.74177,95
0.3878646,90.87371,96
0.3848052,90.9931,92
0.3817505,91.07478,76
0.3787004,91.10619,79
0.375655,91.18787,85
0.3726146,91.25699,64
0.3695792,91.30096,61
0.3665489,91.39522,69
0.363524,91.62769,70
0.3605043,91.75964,73
0.3574903,92.04238,65
0.3544819,92.85291,67
0.3514792,93.06026,67
0.3484823,93.28017,76
0.3454915,93.81424,64
0.3425067,94.04672,55
0.3395281,94.2038,59
0.336556,94.29805,70
0.3335901,94.59335,59
0.3306309,94.97663,63
0.3276785,95.02061,63
0.3247328,95.37875,64
0.3217939,95.39761,51
0.3188622,95.42902,47
0.3159376,95.87513,53
0.3130203,96.06991,54
0.3101104,96.26469,49
0.307208,96.30867,48
0.3043131,96.46574,48
0.3014261,96.64796,49
0.2985467,96.77991,49
0.2956754,96.92442,48
0.2928122,97.14433,48
0.289957,97.18831,48
0.2871103,97.28256,46
0.2842719,97.37681,44
0.281442,97.39566,37
0.2786208,97.41451,37
0.2758083,97.45849,39
0.2730047,97.62814,32
0.2702101,97.73495,37
0.2674245,97.92973,32
0.264648,97.94858,28
0.2618809,98.11823,37
0.2591231,98.17477,25
0.2563749,98.41982,30
0.2536363,98.51406,34
0.2509074,98.72141,25
0.2481883,98.75282,29
0.2454792,98.9476,26
0.2427802,99.39371,23
0.2400912,99.4754,17
0.2374126,99.68274,16
0.2347444,99.75185,18
0.2320866,99.79584,22
0.2294394,100.0032,16
0.2268028,100.1477,16
0.224177,100.2796,14
0.2215622,100.399,12
0.2189583,100.5058,15
0.2163655,100.575,18
0.2137839,100.6943,16
0.2112136,100.8011,11
0.2086547,100.9331,11
0.2061073,101.0525,10
0.2035715,101.0713,1
0.2010475,101.1781,7
0.1985353,101.2473,4
0.1960349,101.3164,10
0.1935464,101.3729,0
0.1910702,101.442,7
0.1886061,101.4483,0
0.1861543,101.5237,4
0.1837149,101.5928,0
0.1812879,101.6808,0
0.1788736,101.7373,0
0.176472,101.8065,0
0.1740831,101.8504,0
0.171707,101.907,0
0.169344,101.9698,0
0.1669941,102.0012,0
0.1646572,102.0326,0
0.1623336,102.0389,0
0.1600233,102.1269,0
0.1577264,102.1457,0
0.1554431,102.152,0
0.1531733,102.2274,0
0.1509172,102.2211,0
0.148675,102.2903,0
0.1464466,102.3468,0
0.1442321,102.4725,0
0.1420317,102.5416,0
0.1398454,102.6233,0
0.1376733,102.6296,0
0.1355157,102.7238,0
0.1333723,102.7175,0
0.1312434,102.7238,0
0.1291291,102.7678,0
0.1270294,102.7992,0
0.1249444,102.8306,0
0.1228743,102.862,0
0.1208191,102.8809,0
0.1187787,102.9123,0
0.1167535,102.9437,0
0.1147433,102.95,0
0.1127484,102.9563,0
0.1107687,102.9751,0
0.1088046,102.994,0
0.1068558,103.0003,0
0.1049224,103.0065,0
0.1030048,103.0128,0
0.1011028,103.0191,0
0.09921649,103.0254,0
0.09734601,103.038,0
0.09549144,103.0568,0
0.09365281,103.0631,0
0.09183041,103.0694,0
0.09002394,103.0882,0
0.08823365,103.0694,0
0.08645979,103.0757,0
0.08470207,103.0819,0
0.08296079,103.0757,0
0.08123597,103.0819,0
0.07952767,103.0882,0
0.07783598,103.1071,0
0.07616106,103.1385,0
0.07450276,103.1448,0
0.07286125,103.1385,0
0.07123664,103.1448,0
0.06962893,103.1385,0
0.0680382,103.1322,0
0.06646466,103.1259,0
0.06490808,103.1196,0
0.06336874,103.1134,0
0.06184659,103.1259,0
0.06034174,103.1134,0
0.05885428,103.1259,0
0.05738431,103.1322,0
0.05593172,103.1322,0
0.05449667,103.1322,0
0.05307919,103.1322,0
0.05167937,103.1259,0
0.05029723,103.1259,0
0.04893309,103.1259,0
0.0475865,103.1259,0
0.04625779,103.1259,0
0.044947,103.1259,0
0.04365417,103.1259,0
0.04237947,103.1259,0
0.0411227,103.1259,0
0.03988409,103.1259,0
0.03866363,103.1196,0
0.03746137,103.1196,0
0.03627738,103.1196,0
0.03511178,103.1196,0
0.03396446,103.1196,0
0.03283551,103.1196,0
0.03172502,103.1196,0
0.03063303,103.1259,0
0.02955955,103.1322,0
0.02850473,103.1322,0
0.02746844,103.1322,0
0.02645081,103.1385,0
0.0254519,103.1385,0
0.0244717,103.1322,0
0.02351025,103.1259,0
0.02256772,103.1196,0
0.02164394,103.1071,0
0.02073908,103.1008,0
0.01985312,103.1134,0
0.01898617,103.1071,0
0.01813814,103.1134,0
0.01730922,103.1259,0
0.01649928,103.1259,0
0.01570845,103.1259,0
0.01493672,103.1259,0
0.01418412,103.1259,0
0.01345071,103.1259,0
0.01273659,103.1259,0
0.01204163,103.1259,0
0.01136595,103.1259,0
0.01070952,103.1259,0
0.01007244,103.1259,0
0.009454698,103.1259,0
0.008856386,103.1259,0
0.008277387,103.1259,0
0.007717818,103.1259,0
0.007177681,103.1259,0
0.006657004,103.1259,0
0.006155789,103.1259,0
0.005674124,103.1259,0
0.00521192,103.1259,0
0.004769266,103.1259,0
0.004346162,103.1259,0
0.003942609,103.1259,0
0.003558666,103.1259,0
0.003194332,103.1259,0
0.002849579,103.1259,0
0.002524495,103.1259,0
0.002219021,103.1259,0
0.001933187,103.1259,0
0.001667023,103.1259,0
0.001420557,103.1259,0
0.001193762,103.1259,0
0.0009866357,103.1259,0
0.0007992089,103.1259,0
0.0006315112,103.1259,0
0.0004835129,103.1259,0
0.0003552735,103.1259,0
0.0002467334,103.1259,0
0.0001578927,103.1259,0
8.881092e-05,103.1259,0
3.948808e-05,103.1259,0
9.864569e-06,103.1259,0
0.0,103.1259,0
9.864569e-06,103.1259,0
3.948808e-05,103.1259,0
8.884072e-05,103.1259,0
0.0001579225,103.1259,0
0.0002467334,103.1259,0
0.0003552735,103.1259,0
0.0004835427,103.1259,0
0.000631541,103.1259,0
0.0007992387,103.1259,0
0.0009866655,103.1259,0
0.001193762,103.1259,0
0.001420528,103.1259,0
0.001667023,103.1259,0
0.001933187,103.1259,0
0.002219021,103.1259,0
0.002524495,103.1259,0
0.002849579,103.1259,0
0.003194332,103.1259,0
0.003558695,103.1259,0
0.003942668,103.1259,0
0.004346192,103.1259,0
0.004769296,103.1259,0
0.00521192,103.1259,0
0.005674124,103.1259,0
0.006155849,103.1259,0
0.006657034,103.1259,0
0.007177711,103.1259,0
0.007717877,103.1259,0
0.008277387,103.1259,0
0.008856386,103.1259,0
0.009454757,103.1259,0
0.0100725,103.1259,0
0.01070958,103.1259,0
0.01136598,103.1259,0
0.01204163,103.1259,0
0.01273659,103.1259,0
0.01345077,103.1259,0
0.01418418,103.1259,0
0.01493672,103.1259,0
0.01570845,103.1259,0
0.01649922,103.1259,0
0.01730916,103.1259,0
0.01813814,103.1259,0
0.01898617,103.1259,0
0.01985317,103.1259,0
0.02073914,103.1259,0
0.02164394,103.1259,0
0.02256772,103.1259,0
0.02351034,103.1259,0
0.02447176,103.1259,0
0.02545196,103.1259,0
0.0264509,103.1259,0
0.02746844,103.1259,0
0.02850473,103.1259,0
0.02955964,103.1259,0
0.03063312,103.1259,0
0.03172511,103.1259,0
0.0328356,103.1259,0
0.03396446,103.1259,0
0.03511178,103.1259,0
0.03627747,103.1259,0
0.03746146,103.1259,0
0.03866372,103.1259,0
0.03988418,103.1259,0
0.04112273,103.1259,0
0.04237947,103.1259,0
0.04365417,103.1259,0
0.04494703,103.1259,0
0.04625779,103.1259,0
0.0475865,103.1259,0
0.04893297,103.1259,0
0.05029735,103.1259,0
0.05167949,103.1259,0
0.05307931,103.1259,0
0.05449679,103.1259,0
0.05593184,103.1259,0
0.05738434,103.1259,0
0.0588544,103.1259,0
0.06034186,103.1259,0
0.0618467,103.1259,0
0.06336885,103.1259,0
0.06490821,103.1259,0
0.06646466,103.1259,0
0.06803832,103.1259,0
0.06962904,103.1259,0
0.07123676,103.1259,0
0.0728614,103.1259,0
0.07450276,103.1259,0
0.07616109,103.1259,0
0.07783609,103.1259,0
0.0795278,103.1259,0
0.0812361,103.1259,0
0.08296093,103.1259,0
0.0847021,103.1259,0
0.08645964,103.1259,0
0.08823365,103.1259,0
0.09002394,103.1259,0
0.09183041,103.1259,0
0.09365296,103.1259,0
0.09549144,103.1259,0
0.09734601,103.1259,0
0.09921652,103.1259,0
0.1011028,103.1259,0
0.1030049,103.1259,0
0.1049226,103.1259,0
0.1068558,103.1259,0
0.1088046,103.1259,0
0.1107689,103.1259,0
0.1127485,103.1259,0
0.1147435,103.1259,0
0.1167536,103.1259,0
0.1187787,103.1259,0
0.1208191,103.1259,0
0.1228744,103.1259,0
0.1249446,103.1259,0
0.1270296,103.1259,0
0.1291293,103.1259,0
0.1312435,103.1259,0
0.1333724,103.1259,0
0.1355158,103.1259,0
0.1376736,103.1259,0
0.1398455,103.1259,0
0.1420318,103.1259,0
0.1442321,103.1259,0
0.1464466,103.1259,0
0.148675,103.1259,0
0.1509173,103.1259,0
0.1531734,103.1259,0
0.1554432,103.1259,3
0.1577264,103.1259,0
0.1600233,103.1259,0
0.1623336,103.1259,13
0.1646573,103.1259,11
0.1669942,103.1259,10
0.1693442,103.1259,7
0.1717071,103.1259,23
0.1740832,103.1259,17
0.1764721,103.1259,17
0.1788738,103.1259,7
0.1812881,103.1259,34
0.1837151,103.1259,35
0.1861544,103.1259,30
0.1886062,103.1259,55
0.1910703,103.1196,42
0.1935466,103.1196,39
0.196035,103.1196,64
0.1985355,103.1196,61
0.2010476,103.1196,55
0.2035717,103.1134,39
0.2061074,103.1134,66
0.2086548,103.1134,64
0.2112137,103.1196,49
0.213784,103.1134,80
0.2163655,103.1071,73
0.2189583,103.1071,97
0.2215622,103.1071,81
0.2241771,103.1008,80
0.2268029,103.1008,76
0.2294393,103.1008,112
0.2320866,103.1008,99
0.2347444,103.1071,83
0.2374127,103.1071,115
0.2400914,103.1071,112
0.2427804,103.1071,112
0.2454793,103.1008,127
0.2481884,103.1008,146
0.2509075,103.1008,134
0.2536364,103.1008,135
0.2563751,103.1008,121
0.2591233,103.1008,165
0.2618809,103.1008,146
0.2646481,103.1008,145
0.2674246,103.1008,176
0.2702102,103.0945,159
0.273005,103.0945,162
0.2758086,103.0945,196
0.278621,103.0945,185
0.2814421,103.0882,175
0.2842719,103.0882,201
0.2871103,103.0882,193
0.2899572,103.0882,192
0.2928123,103.0882,185
0.2956754,103.0882,234
0.2985467,103.0819,206
0.3014261,103.0945,189
0.3043132,103.1008,214
0.3072081,103.1071,214
0.3101106,103.1071,242
0.3130203,103.1071,219
0.3159377,103.1134,212
0.3188624,103.1196,243
0.3217942,103.1134,219
0.324733,103.1134,253
0.3276787,103.1071,225
0.3306311,103.1008,257
0.3335903,103.0945,230
0.3365561,103.0882,253
0.3395283,103.1071,278
0.3425069,103.1134,222
0.3454918,103.1322,224
0.3484824,103.1259,261
0.3514793,103.1322,215
0.3544821,103.1385,250
0.3574906,103.1134,268
0.3605045,103.1448,267
0.3635241,103.1636,272
0.3665489,103.1762,272
0.3695792,103.2265,262
0.3726146,103.239,269
0.3756551,103.2704,247
0.3787005,103.2516,251
0.3817506,103.2704,240
0.3848052,103.327,252
0.3878646,103.3584,241
0.3909284,103.3773,240
0.3939965,103.4338,274
0.3970688,103.4527,259
0.4001452,103.4715,247
0.4032253,103.528,255
0.4063094,103.572,254
0.4093972,103.7165,272
0.4124886,103.7857,249
0.4155835,103.8171,256
0.4186817,103.8862,272
0.4217828,103.9427,258
0.4248873,103.9742,251
0.4279948,104.0684,263
0.431105,104.0998,246
0.4342181,104.1941,265
0.4373337,104.3511,254
0.4404515,104.3951,254
0.4435719,104.4265,227
0.4466944,104.5585,247
0.4498191,104.7407,241
0.4529459,104.8727,240
0.4560743,105.0046,240
0.4592046,105.1868,252
0.4623366,105.2811,251
0.46547,105.3376,241
0.4686048,105.3941,233
0.4717408,105.4633,239
0.4748778,106.0853,233
0.4780159,106.3555,229
0.481155,106.4497,219
0.4842947,106.4811,227
0.4874351,106.7262,213
0.490576,106.745,224
0.493717,106.8393,230
0.4968585,106.9084,228
0.5,106.9901,223
0.5031416,107.0089,215
0.506283,107.5053,210
0.5094242,107.6749,218
0.5125651,107.8572,223
0.5157054,108.63,215
0.5188451,108.6488,189
0.5219841,108.8688,208
0.5251222,108.7117,187
0.5282593,108.6803,181
0.5313952,108.6991,196
0.5345301,108.7682,179
0.5376634,108.8122,182
0.5407953,109.007,178
0.5439256,109.4657,181
0.5470542,109.5348,185
0.5501809,109.8301,181
0.5533056,109.9369,167
0.5564282,110.094,176
0.5595486,110.2636,176
0.5626666,110.4458,171
0.5657822,110.4898,166
0.5688951,110.7474,155
0.5720054,111.005,155
0.5751128,111.8281,160
0.5782173,113.0157,161
0.5813186,113.311,150
0.5844168,113.6063,142
0.5875115,114.3665,153
0.5906029,114.7121,148
0.5936906,115.9625,144
0.5967748,115.9688,144
0.599855,115.9248,143
0.6029313,115.8054,143
0.6060036,115.7614,133
0.6090716,115.4535,144
0.6121354,115.309,144
0.6151947,115.2022,138
0.6182495,115.1457,135
0.6212996,115.1268,140
0.6243449,115.1834,156
0.6273854,115.1896,144
0.6304208,115.0954,130
0.633451,115.0765,135
0.636476,115.1959,140
0.6394956,115.1771,138
0.6425097,115.397,164
0.6455181,115.4158,144
0.6485208,115.4347,143
0.6515176,115.4912,143
0.6545085,115.5478,144
0.6574932,115.5792,153
0.6604718,115.686,145
0.663444,115.7803,147
0.6664098,115.9122,153
0.669369,115.9436,145
0.6723214,116.1258,152
0.6752672,116.3709,144
0.678206,116.4777,143
0.6811377,116.4965,144
0.6840622,116.7165,142
0.6869796,117.2003,144
0.6898895,117.4579,162
0.692792,117.6024,150
0.6956868,117.8726,159
0.698574,118.3689,144
0.7014532,118.4757,144
0.7043245,118.5449,146
0.7071877,118.815,144
0.7100429,118.9219,142
0.7128897,119.1292,150
0.715728,119.2863,164
0.7185579,119.4685,159
0.7213792,119.5879,149
0.7241916,120.8257,130
0.7269952,121.1461,137
0.72979,121.1901,144
0.7325755,122.2268,144
0.735352,122.2331,135
0.7381191,122.5787,145
0.7408769,122.6729,135
0.7436251,122.6792,131
0.7463636,122.7357,144
